STATEFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
39,2015,HIV_diagnosed_rate,209.6,Ohio,OH
40,2015,HIV_diagnosed_rate,179.4,Oklahoma,OK
41,2015,HIV_diagnosed_rate,193.5,Oregon,OR
42,2015,HIV_diagnosed_rate,312.6,Pennsylvania,PA
44,2015,HIV_diagnosed_rate,254.2,Rhode Island,RI
45,2015,HIV_diagnosed_rate,393.2,South Carolina,SC
46,2015,HIV_diagnosed_rate,72.9,South Dakota,SD
47,2015,HIV_diagnosed_rate,297.3,Tennessee,TN
48,2015,HIV_diagnosed_rate,368.4,Texas,TX
49,2015,HIV_diagnosed_rate,114.6,Utah,UT
50,2015,HIV_diagnosed_rate,120.7,Vermont,VT
51,2015,HIV_diagnosed_rate,301.0,Virginia,VA
53,2015,HIV_diagnosed_rate,207.2,Washington,WA
54,2015,HIV_diagnosed_rate,110.4,West Virginia,WV
55,2015,HIV_diagnosed_rate,122.2,Wisconsin,WI
56,2015,HIV_diagnosed_rate,60.0,Wyoming,WY
72,2015,HIV_diagnosed_rate,563.5,Puerto Rico,PR
01,2016,HIV_diagnosed,12643.0,Alabama,AL
02,2016,HIV_diagnosed,691.0,Alaska,AK
04,2016,HIV_diagnosed,15676.0,Arizona,AZ
05,2016,HIV_diagnosed,5516.0,Arkansas,AR
06,2016,HIV_diagnosed,126129.0,California,CA
08,2016,HIV_diagnosed,12215.0,Colorado,CO
09,2016,HIV_diagnosed,10286.0,Connecticut,CT
10,2016,HIV_diagnosed,3191.0,Delaware,DE
11,2016,HIV_diagnosed,14495.0,District of Columbia,DC
12,2016,HIV_diagnosed,108003.0,Florida,FL
13,2016,HIV_diagnosed,51350.0,Georgia,GA
15,2016,HIV_diagnosed,2623.0,Hawaii,HI
16,2016,HIV_diagnosed,1102.0,Idaho,ID
17,2016,HIV_diagnosed,35728.0,Illinois,IL
18,2016,HIV_diagnosed,10997.0,Indiana,IN
19,2016,HIV_diagnosed,2555.0,Iowa,IA
20,2016,HIV_diagnosed,2926.0,Kansas,KS
21,2016,HIV_diagnosed,6836.0,Kentucky,KY
22,2016,HIV_diagnosed,20085.0,Louisiana,LA
23,2016,HIV_diagnosed,1543.0,Maine,ME
24,2016,HIV_diagnosed,32506.0,Maryland,MD
25,2016,HIV_diagnosed,20060.0,Massachusetts,MA
26,2016,HIV_diagnosed,15422.0,Michigan,MI
27,2016,HIV_diagnosed,8065.0,Minnesota,MN
28,2016,HIV_diagnosed,9458.0,Mississippi,MS
29,2016,HIV_diagnosed,12104.0,Missouri,MO
30,2016,HIV_diagnosed,592.0,Montana,MT
31,2016,HIV_diagnosed,2086.0,Nebraska,NE
32,2016,HIV_diagnosed,9194.0,Nevada,NV
33,2016,HIV_diagnosed,1173.0,New Hampshire,NH
34,2016,HIV_diagnosed,35452.0,New Jersey,NJ
35,2016,HIV_diagnosed,3283.0,New Mexico,NM
36,2016,HIV_diagnosed,127934.0,New York,NY
37,2016,HIV_diagnosed,30310.0,North Carolina,NC
38,2016,HIV_diagnosed,376.0,North Dakota,ND
39,2016,HIV_diagnosed,21258.0,Ohio,OH
40,2016,HIV_diagnosed,5926.0,Oklahoma,OK
41,2016,HIV_diagnosed,6749.0,Oregon,OR
42,2016,HIV_diagnosed,36159.0,Pennsylvania,PA
44,2016,HIV_diagnosed,2396.0,Rhode Island,RI
45,2016,HIV_diagnosed,16718.0,South Carolina,SC
46,2016,HIV_diagnosed,525.0,South Dakota,SD
47,2016,HIV_diagnosed,16190.0,Tennessee,TN
48,2016,HIV_diagnosed,84802.0,Texas,TX
49,2016,HIV_diagnosed,2737.0,Utah,UT
50,2016,HIV_diagnosed,665.0,Vermont,VT
51,2016,HIV_diagnosed,21565.0,Virginia,VA
53,2016,HIV_diagnosed,12769.0,Washington,WA
54,2016,HIV_diagnosed,1774.0,West Virginia,WV
55,2016,HIV_diagnosed,6070.0,Wisconsin,WI
56,2016,HIV_diagnosed,314.0,Wyoming,WY
72,2016,HIV_diagnosed,16809.0,Puerto Rico,PR
01,2016,HIV_diagnosed_rate,309.9,Alabama,AL
02,2016,HIV_diagnosed_rate,114.3,Alaska,AK
04,2016,HIV_diagnosed_rate,273.1,Arizona,AZ
05,2016,HIV_diagnosed_rate,222.3,Arkansas,AR
06,2016,HIV_diagnosed_rate,385.1,California,CA
08,2016,HIV_diagnosed_rate,264.2,Colorado,CO
09,2016,HIV_diagnosed_rate,335.1,Connecticut,CT
10,2016,HIV_diagnosed_rate,395.7,Delaware,DE
11,2016,HIV_diagnosed_rate,2459.9,District of Columbia,DC
12,2016,HIV_diagnosed_rate,610.8,Florida,FL
13,2016,HIV_diagnosed_rate,602.4,Georgia,GA
15,2016,HIV_diagnosed_rate,218.4,Hawaii,HI
16,2016,HIV_diagnosed_rate,80.7,Idaho,ID
17,2016,HIV_diagnosed_rate,332.3,Illinois,IL
18,2016,HIV_diagnosed_rate,199.5,Indiana,IN
19,2016,HIV_diagnosed_rate,98.1,Iowa,IA
20,2016,HIV_diagnosed_rate,122.4,Kansas,KS
21,2016,HIV_diagnosed_rate,184.3,Kentucky,KY
22,2016,HIV_diagnosed_rate,517.8,Louisiana,LA
23,2016,HIV_diagnosed_rate,133.9,Maine,ME
24,2016,HIV_diagnosed_rate,642.8,Maryland,MD
25,2016,HIV_diagnosed_rate,342.5,Massachusetts,MA
26,2016,HIV_diagnosed_rate,183.7,Michigan,MI
27,2016,HIV_diagnosed_rate,175.6,Minnesota,MN
28,2016,HIV_diagnosed_rate,383.0,Mississippi,MS
29,2016,HIV_diagnosed_rate,237.4,Missouri,MO
30,2016,HIV_diagnosed_rate,67.7,Montana,MT
31,2016,HIV_diagnosed_rate,133.5,Nebraska,NE
32,2016,HIV_diagnosed_rate,375.2,Nevada,NV
33,2016,HIV_diagnosed_rate,101.5,New Hampshire,NH
34,2016,HIV_diagnosed_rate,468.2,New Jersey,NJ
35,2016,HIV_diagnosed_rate,189.5,New Mexico,NM
36,2016,HIV_diagnosed_rate,759.7,New York,NY
37,2016,HIV_diagnosed_rate,355.7,North Carolina,NC
38,2016,HIV_diagnosed_rate,60.3,North Dakota,ND
39,2016,HIV_diagnosed_rate,217.6,Ohio,OH
40,2016,HIV_diagnosed_rate,183.8,Oklahoma,OK
41,2016,HIV_diagnosed_rate,195.0,Oregon,OR
42,2016,HIV_diagnosed_rate,331.9,Pennsylvania,PA
44,2016,HIV_diagnosed_rate,263.0,Rhode Island,RI
45,2016,HIV_diagnosed_rate,400.7,South Carolina,SC
46,2016,HIV_diagnosed_rate,74.6,South Dakota,SD
47,2016,HIV_diagnosed_rate,290.4,Tennessee,TN
48,2016,HIV_diagnosed_rate,374.8,Texas,TX
49,2016,HIV_diagnosed_rate,115.3,Utah,UT
50,2016,HIV_diagnosed_rate,122.9,Vermont,VT
51,2016,HIV_diagnosed_rate,305.0,Virginia,VA
53,2016,HIV_diagnosed_rate,209.4,Washington,WA
54,2016,HIV_diagnosed_rate,113.6,West Virginia,WV
55,2016,HIV_diagnosed_rate,124.9,Wisconsin,WI
56,2016,HIV_diagnosed_rate,65.0,Wyoming,WY
72,2016,HIV_diagnosed_rate,572.6,Puerto Rico,PR
00,2010,HIV_pct_diagnosed,0.828,United States,US
00,2011,HIV_pct_diagnosed,0.834,United States,US
00,2012,HIV_pct_diagnosed,0.839,United States,US
00,2013,HIV_pct_diagnosed,0.843,United States,US
00,2014,HIV_pct_diagnosed,0.848,United States,US
00,2015,HIV_pct_diagnosed,0.853,United States,US
00,2016,HIV_pct_diagnosed,0.858,United States,US
01,2010,HIV_pct_diagnosed,0.827,Alabama,AL
02,2010,HIV_pct_diagnosed,0.893,Alaska,AK
04,2010,HIV_pct_diagnosed,0.791,Arizona,AZ
05,2010,HIV_pct_diagnosed,0.78,Arkansas,AR
06,2010,HIV_pct_diagnosed,0.847,California,CA
08,2010,HIV_pct_diagnosed,0.806,Colorado,CO
09,2010,HIV_pct_diagnosed,0.932,Connecticut,CT
10,2010,HIV_pct_diagnosed,0.866,Delaware,DE
11,2010,HIV_pct_diagnosed,0.938,District of Columbia,DC
12,2010,HIV_pct_diagnosed,0.806,Florida,FL
13,2010,HIV_pct_diagnosed,0.781,Georgia,GA
15,2010,HIV_pct_diagnosed,0.909,Hawaii,HI
16,2010,HIV_pct_diagnosed,0.795,Idaho,ID
17,2010,HIV_pct_diagnosed,0.858,Illinois,IL
18,2010,HIV_pct_diagnosed,0.789,Indiana,IN
19,2010,HIV_pct_diagnosed,0.753,Iowa,IA
20,2010,HIV_pct_diagnosed,0.875,Kansas,KS
21,2010,HIV_pct_diagnosed,0.77,Kentucky,KY
22,2010,HIV_pct_diagnosed,0.751,Louisiana,LA
23,2010,HIV_pct_diagnosed,0.805,Maine,ME
24,2010,HIV_pct_diagnosed,0.823,Maryland,MD
25,2010,HIV_pct_diagnosed,0.831,Massachusetts,MA
26,2010,HIV_pct_diagnosed,0.842,Michigan,MI
27,2010,HIV_pct_diagnosed,0.807,Minnesota,MN
28,2010,HIV_pct_diagnosed,0.799,Mississippi,MS
29,2010,HIV_pct_diagnosed,0.824,Missouri,MO
30,2010,HIV_pct_diagnosed,0.676,Montana,MT
31,2010,HIV_pct_diagnosed,0.819,Nebraska,NE
32,2010,HIV_pct_diagnosed,0.741,Nevada,NV
33,2010,HIV_pct_diagnosed,0.898,New Hampshire,NH
34,2010,HIV_pct_diagnosed,0.912,New Jersey,NJ
35,2010,HIV_pct_diagnosed,0.853,New Mexico,NM
36,2010,HIV_pct_diagnosed,0.883,New York,NY
37,2010,HIV_pct_diagnosed,0.798,North Carolina,NC
38,2010,HIV_pct_diagnosed,0.561,North Dakota,ND
39,2010,HIV_pct_diagnosed,0.804,Ohio,OH
40,2010,HIV_pct_diagnosed,0.796,Oklahoma,OK
41,2010,HIV_pct_diagnosed,0.804,Oregon,OR
42,2010,HIV_pct_diagnosed,0.826,Pennsylvania,PA
44,2010,HIV_pct_diagnosed,0.842,Rhode Island,RI
45,2010,HIV_pct_diagnosed,0.799,South Carolina,SC
46,2010,HIV_pct_diagnosed,0.695,South Dakota,SD
47,2010,HIV_pct_diagnosed,0.89,Tennessee,TN
48,2010,HIV_pct_diagnosed,0.768,Texas,TX
49,2010,HIV_pct_diagnosed,0.806,Utah,UT
50,2010,HIV_pct_diagnosed,0.698,Vermont,VT
51,2010,HIV_pct_diagnosed,0.842,Virginia,VA
53,2010,HIV_pct_diagnosed,0.803,Washington,WA
54,2010,HIV_pct_diagnosed,0.842,West Virginia,WV
55,2010,HIV_pct_diagnosed,0.787,Wisconsin,WI
56,2010,HIV_pct_diagnosed,0.834,Wyoming,WY
72,2010,HIV_pct_diagnosed,,Puerto Rico,PR
01,2011,HIV_pct_diagnosed,0.843,Alabama,AL
02,2011,HIV_pct_diagnosed,0.902,Alaska,AK
04,2011,HIV_pct_diagnosed,0.792,Arizona,AZ
05,2011,HIV_pct_diagnosed,0.779,Arkansas,AR
06,2011,HIV_pct_diagnosed,0.848,California,CA
08,2011,HIV_pct_diagnosed,0.814,Colorado,CO
09,2011,HIV_pct_diagnosed,0.925,Connecticut,CT
10,2011,HIV_pct_diagnosed,0.882,Delaware,DE
11,2011,HIV_pct_diagnosed,0.919,District of Columbia,DC
12,2011,HIV_pct_diagnosed,0.806,Florida,FL
13,2011,HIV_pct_diagnosed,0.783,Georgia,GA
15,2011,HIV_pct_diagnosed,0.897,Hawaii,HI
16,2011,HIV_pct_diagnosed,0.826,Idaho,ID
17,2011,HIV_pct_diagnosed,0.865,Illinois,IL
18,2011,HIV_pct_diagnosed,0.8,Indiana,IN
19,2011,HIV_pct_diagnosed,0.761,Iowa,IA
20,2011,HIV_pct_diagnosed,0.877,Kansas,KS
21,2011,HIV_pct_diagnosed,0.781,Kentucky,KY
22,2011,HIV_pct_diagnosed,0.769,Louisiana,LA
23,2011,HIV_pct_diagnosed,0.795,Maine,ME
24,2011,HIV_pct_diagnosed,0.835,Maryland,MD
25,2011,HIV_pct_diagnosed,0.845,Massachusetts,MA
26,2011,HIV_pct_diagnosed,0.841,Michigan,MI
27,2011,HIV_pct_diagnosed,0.816,Minnesota,MN
28,2011,HIV_pct_diagnosed,0.821,Mississippi,MS
29,2011,HIV_pct_diagnosed,0.837,Missouri,MO
30,2011,HIV_pct_diagnosed,0.75,Montana,MT
31,2011,HIV_pct_diagnosed,0.824,Nebraska,NE
32,2011,HIV_pct_diagnosed,0.742,Nevada,NV
33,2011,HIV_pct_diagnosed,0.888,New Hampshire,NH
34,2011,HIV_pct_diagnosed,0.908,New Jersey,NJ
35,2011,HIV_pct_diagnosed,0.863,New Mexico,NM
36,2011,HIV_pct_diagnosed,0.881,New York,NY
37,2011,HIV_pct_diagnosed,0.803,North Carolina,NC
38,2011,HIV_pct_diagnosed,0.574,North Dakota,ND
39,2011,HIV_pct_diagnosed,0.811,Ohio,OH
40,2011,HIV_pct_diagnosed,0.804,Oklahoma,OK
41,2011,HIV_pct_diagnosed,0.818,Oregon,OR
42,2011,HIV_pct_diagnosed,0.837,Pennsylvania,PA
44,2011,HIV_pct_diagnosed,0.824,Rhode Island,RI
45,2011,HIV_pct_diagnosed,0.928,South Carolina,SC
46,2011,HIV_pct_diagnosed,0.738,South Dakota,SD
47,2011,HIV_pct_diagnosed,0.894,Tennessee,TN
48,2011,HIV_pct_diagnosed,0.777,Texas,TX
49,2011,HIV_pct_diagnosed,0.812,Utah,UT
50,2011,HIV_pct_diagnosed,0.739,Vermont,VT
51,2011,HIV_pct_diagnosed,0.839,Virginia,VA
53,2011,HIV_pct_diagnosed,0.801,Washington,WA
54,2011,HIV_pct_diagnosed,0.885,West Virginia,WV
55,2011,HIV_pct_diagnosed,0.797,Wisconsin,WI
56,2011,HIV_pct_diagnosed,0.779,Wyoming,WY
72,2011,HIV_pct_diagnosed,,Puerto Rico,PR
01,2012,HIV_pct_diagnosed,0.845,Alabama,AL
02,2012,HIV_pct_diagnosed,0.867,Alaska,AK
04,2012,HIV_pct_diagnosed,0.805,Arizona,AZ
05,2012,HIV_pct_diagnosed,0.789,Arkansas,AR
06,2012,HIV_pct_diagnosed,0.851,California,CA
08,2012,HIV_pct_diagnosed,0.817,Colorado,CO
09,2012,HIV_pct_diagnosed,0.918,Connecticut,CT
10,2012,HIV_pct_diagnosed,0.886,Delaware,DE
11,2012,HIV_pct_diagnosed,0.936,District of Columbia,DC
12,2012,HIV_pct_diagnosed,0.823,Florida,FL
13,2012,HIV_pct_diagnosed,0.798,Georgia,GA
15,2012,HIV_pct_diagnosed,0.882,Hawaii,HI
16,2012,HIV_pct_diagnosed,0.861,Idaho,ID
17,2012,HIV_pct_diagnosed,0.865,Illinois,IL
18,2012,HIV_pct_diagnosed,0.807,Indiana,IN
19,2012,HIV_pct_diagnosed,0.775,Iowa,IA
20,2012,HIV_pct_diagnosed,0.873,Kansas,KS
21,2012,HIV_pct_diagnosed,0.788,Kentucky,KY
22,2012,HIV_pct_diagnosed,0.764,Louisiana,LA
23,2012,HIV_pct_diagnosed,0.789,Maine,ME
24,2012,HIV_pct_diagnosed,0.835,Maryland,MD
25,2012,HIV_pct_diagnosed,0.86,Massachusetts,MA
26,2012,HIV_pct_diagnosed,0.848,Michigan,MI
27,2012,HIV_pct_diagnosed,0.829,Minnesota,MN
28,2012,HIV_pct_diagnosed,0.824,Mississippi,MS
29,2012,HIV_pct_diagnosed,0.844,Missouri,MO
30,2012,HIV_pct_diagnosed,0.745,Montana,MT
31,2012,HIV_pct_diagnosed,0.819,Nebraska,NE
32,2012,HIV_pct_diagnosed,0.747,Nevada,NV
33,2012,HIV_pct_diagnosed,0.895,New Hampshire,NH
34,2012,HIV_pct_diagnosed,0.908,New Jersey,NJ
35,2012,HIV_pct_diagnosed,0.836,New Mexico,NM
36,2012,HIV_pct_diagnosed,0.879,New York,NY
37,2012,HIV_pct_diagnosed,0.82,North Carolina,NC
38,2012,HIV_pct_diagnosed,0.632,North Dakota,ND
39,2012,HIV_pct_diagnosed,0.817,Ohio,OH
40,2012,HIV_pct_diagnosed,0.809,Oklahoma,OK
41,2012,HIV_pct_diagnosed,0.827,Oregon,OR
42,2012,HIV_pct_diagnosed,0.847,Pennsylvania,PA
44,2012,HIV_pct_diagnosed,0.823,Rhode Island,RI
45,2012,HIV_pct_diagnosed,0.847,South Carolina,SC
46,2012,HIV_pct_diagnosed,0.77,South Dakota,SD
47,2012,HIV_pct_diagnosed,0.906,Tennessee,TN
48,2012,HIV_pct_diagnosed,0.786,Texas,TX
49,2012,HIV_pct_diagnosed,0.807,Utah,UT
50,2012,HIV_pct_diagnosed,0.814,Vermont,VT
51,2012,HIV_pct_diagnosed,0.865,Virginia,VA
53,2012,HIV_pct_diagnosed,0.809,Washington,WA
54,2012,HIV_pct_diagnosed,0.916,West Virginia,WV
55,2012,HIV_pct_diagnosed,0.795,Wisconsin,WI
56,2012,HIV_pct_diagnosed,,Wyoming,WY
72,2012,HIV_pct_diagnosed,,Puerto Rico,PR
01,2013,HIV_pct_diagnosed,0.855,Alabama,AL
02,2013,HIV_pct_diagnosed,0.838,Alaska,AK
04,2013,HIV_pct_diagnosed,0.812,Arizona,AZ
05,2013,HIV_pct_diagnosed,0.804,Arkansas,AR
06,2013,HIV_pct_diagnosed,0.851,California,CA
08,2013,HIV_pct_diagnosed,0.818,Colorado,CO
09,2013,HIV_pct_diagnosed,0.927,Connecticut,CT
10,2013,HIV_pct_diagnosed,0.881,Delaware,DE
11,2013,HIV_pct_diagnosed,0.915,District of Columbia,DC
12,2013,HIV_pct_diagnosed,0.823,Florida,FL
13,2013,HIV_pct_diagnosed,0.841,Georgia,GA
15,2013,HIV_pct_diagnosed,0.886,Hawaii,HI
16,2013,HIV_pct_diagnosed,0.903,Idaho,ID
17,2013,HIV_pct_diagnosed,0.863,Illinois,IL
18,2013,HIV_pct_diagnosed,0.815,Indiana,IN
19,2013,HIV_pct_diagnosed,0.789,Iowa,IA
20,2013,HIV_pct_diagnosed,0.866,Kansas,KS
21,2013,HIV_pct_diagnosed,0.833,Kentucky,KY
22,2013,HIV_pct_diagnosed,0.781,Louisiana,LA
23,2013,HIV_pct_diagnosed,0.804,Maine,ME
24,2013,HIV_pct_diagnosed,0.834,Maryland,MD
25,2013,HIV_pct_diagnosed,0.86,Massachusetts,MA
26,2013,HIV_pct_diagnosed,0.849,Michigan,MI
27,2013,HIV_pct_diagnosed,0.827,Minnesota,MN
28,2013,HIV_pct_diagnosed,0.828,Mississippi,MS
29,2013,HIV_pct_diagnosed,0.844,Missouri,MO
30,2013,HIV_pct_diagnosed,0.793,Montana,MT
31,2013,HIV_pct_diagnosed,0.82,Nebraska,NE
32,2013,HIV_pct_diagnosed,0.755,Nevada,NV
33,2013,HIV_pct_diagnosed,0.893,New Hampshire,NH
34,2013,HIV_pct_diagnosed,0.92,New Jersey,NJ
35,2013,HIV_pct_diagnosed,0.802,New Mexico,NM
36,2013,HIV_pct_diagnosed,0.876,New York,NY
37,2013,HIV_pct_diagnosed,0.825,North Carolina,NC
38,2013,HIV_pct_diagnosed,,North Dakota,ND
39,2013,HIV_pct_diagnosed,0.822,Ohio,OH
40,2013,HIV_pct_diagnosed,0.816,Oklahoma,OK
41,2013,HIV_pct_diagnosed,0.823,Oregon,OR
42,2013,HIV_pct_diagnosed,0.853,Pennsylvania,PA
44,2013,HIV_pct_diagnosed,0.816,Rhode Island,RI
45,2013,HIV_pct_diagnosed,0.83,South Carolina,SC
46,2013,HIV_pct_diagnosed,0.823,South Dakota,SD
47,2013,HIV_pct_diagnosed,0.902,Tennessee,TN
48,2013,HIV_pct_diagnosed,0.795,Texas,TX
49,2013,HIV_pct_diagnosed,0.847,Utah,UT
50,2013,HIV_pct_diagnosed,0.872,Vermont,VT
51,2013,HIV_pct_diagnosed,0.856,Virginia,VA
53,2013,HIV_pct_diagnosed,0.82,Washington,WA
54,2013,HIV_pct_diagnosed,0.893,West Virginia,WV
55,2013,HIV_pct_diagnosed,0.853,Wisconsin,WI
56,2013,HIV_pct_diagnosed,,Wyoming,WY
72,2013,HIV_pct_diagnosed,,Puerto Rico,PR
01,2014,HIV_pct_diagnosed,0.867,Alabama,AL
02,2014,HIV_pct_diagnosed,0.785,Alaska,AK
04,2014,HIV_pct_diagnosed,0.825,Arizona,AZ
05,2014,HIV_pct_diagnosed,0.827,Arkansas,AR
06,2014,HIV_pct_diagnosed,0.849,California,CA
08,2014,HIV_pct_diagnosed,0.827,Colorado,CO
09,2014,HIV_pct_diagnosed,0.887,Connecticut,CT
10,2014,HIV_pct_diagnosed,0.869,Delaware,DE
11,2014,HIV_pct_diagnosed,0.869,District of Columbia,DC
12,2014,HIV_pct_diagnosed,0.838,Florida,FL
13,2014,HIV_pct_diagnosed,0.82,Georgia,GA
15,2014,HIV_pct_diagnosed,0.887,Hawaii,HI
16,2014,HIV_pct_diagnosed,0.898,Idaho,ID
17,2014,HIV_pct_diagnosed,0.864,Illinois,IL
18,2014,HIV_pct_diagnosed,0.82,Indiana,IN
19,2014,HIV_pct_diagnosed,0.813,Iowa,IA
20,2014,HIV_pct_diagnosed,0.868,Kansas,KS
21,2014,HIV_pct_diagnosed,0.842,Kentucky,KY
22,2014,HIV_pct_diagnosed,0.799,Louisiana,LA
23,2014,HIV_pct_diagnosed,0.827,Maine,ME
24,2014,HIV_pct_diagnosed,0.853,Maryland,MD
25,2014,HIV_pct_diagnosed,0.859,Massachusetts,MA
26,2014,HIV_pct_diagnosed,0.825,Michigan,MI
27,2014,HIV_pct_diagnosed,0.831,Minnesota,MN
28,2014,HIV_pct_diagnosed,0.846,Mississippi,MS
29,2014,HIV_pct_diagnosed,0.852,Missouri,MO
30,2014,HIV_pct_diagnosed,0.802,Montana,MT
31,2014,HIV_pct_diagnosed,0.834,Nebraska,NE
32,2014,HIV_pct_diagnosed,0.788,Nevada,NV
33,2014,HIV_pct_diagnosed,0.911,New Hampshire,NH
34,2014,HIV_pct_diagnosed,0.915,New Jersey,NJ
35,2014,HIV_pct_diagnosed,0.823,New Mexico,NM
36,2014,HIV_pct_diagnosed,0.886,New York,NY
37,2014,HIV_pct_diagnosed,0.837,North Carolina,NC
38,2014,HIV_pct_diagnosed,,North Dakota,ND
39,2014,HIV_pct_diagnosed,0.834,Ohio,OH
40,2014,HIV_pct_diagnosed,0.828,Oklahoma,OK
41,2014,HIV_pct_diagnosed,0.823,Oregon,OR
42,2014,HIV_pct_diagnosed,0.867,Pennsylvania,PA
44,2014,HIV_pct_diagnosed,0.838,Rhode Island,RI
45,2014,HIV_pct_diagnosed,0.832,South Carolina,SC
46,2014,HIV_pct_diagnosed,,South Dakota,SD
47,2014,HIV_pct_diagnosed,0.87,Tennessee,TN
48,2014,HIV_pct_diagnosed,0.807,Texas,TX
49,2014,HIV_pct_diagnosed,0.844,Utah,UT
50,2014,HIV_pct_diagnosed,0.909,Vermont,VT
51,2014,HIV_pct_diagnosed,0.865,Virginia,VA
53,2014,HIV_pct_diagnosed,0.838,Washington,WA
54,2014,HIV_pct_diagnosed,0.896,West Virginia,WV
55,2014,HIV_pct_diagnosed,0.853,Wisconsin,WI
56,2014,HIV_pct_diagnosed,,Wyoming,WY
72,2014,HIV_pct_diagnosed,,Puerto Rico,PR
01,2015,HIV_pct_diagnosed,0.835,Alabama,AL
02,2015,HIV_pct_diagnosed,0.805,Alaska,AK
04,2015,HIV_pct_diagnosed,0.837,Arizona,AZ
05,2015,HIV_pct_diagnosed,0.831,Arkansas,AR
06,2015,HIV_pct_diagnosed,0.855,California,CA
08,2015,HIV_pct_diagnosed,0.842,Colorado,CO
09,2015,HIV_pct_diagnosed,0.897,Connecticut,CT
10,2015,HIV_pct_diagnosed,0.871,Delaware,DE
11,2015,HIV_pct_diagnosed,0.863,District of Columbia,DC
12,2015,HIV_pct_diagnosed,0.845,Florida,FL
13,2015,HIV_pct_diagnosed,0.831,Georgia,GA
15,2015,HIV_pct_diagnosed,0.876,Hawaii,HI
16,2015,HIV_pct_diagnosed,0.91,Idaho,ID
17,2015,HIV_pct_diagnosed,0.863,Illinois,IL
18,2015,HIV_pct_diagnosed,0.824,Indiana,IN
19,2015,HIV_pct_diagnosed,0.812,Iowa,IA
20,2015,HIV_pct_diagnosed,0.84,Kansas,KS
21,2015,HIV_pct_diagnosed,0.839,Kentucky,KY
22,2015,HIV_pct_diagnosed,0.808,Louisiana,LA
23,2015,HIV_pct_diagnosed,0.815,Maine,ME
24,2015,HIV_pct_diagnosed,0.883,Maryland,MD
25,2015,HIV_pct_diagnosed,0.861,Massachusetts,MA
26,2015,HIV_pct_diagnosed,0.792,Michigan,MI
27,2015,HIV_pct_diagnosed,0.844,Minnesota,MN
28,2015,HIV_pct_diagnosed,0.864,Mississippi,MS
29,2015,HIV_pct_diagnosed,0.865,Missouri,MO
30,2015,HIV_pct_diagnosed,0.833,Montana,MT
31,2015,HIV_pct_diagnosed,0.841,Nebraska,NE
32,2015,HIV_pct_diagnosed,0.806,Nevada,NV
33,2015,HIV_pct_diagnosed,0.872,New Hampshire,NH
34,2015,HIV_pct_diagnosed,0.91,New Jersey,NJ
35,2015,HIV_pct_diagnosed,0.842,New Mexico,NM
36,2015,HIV_pct_diagnosed,0.883,New York,NY
37,2015,HIV_pct_diagnosed,0.847,North Carolina,NC
38,2015,HIV_pct_diagnosed,,North Dakota,ND
39,2015,HIV_pct_diagnosed,0.846,Ohio,OH
40,2015,HIV_pct_diagnosed,0.837,Oklahoma,OK
41,2015,HIV_pct_diagnosed,0.86,Oregon,OR
42,2015,HIV_pct_diagnosed,0.877,Pennsylvania,PA
44,2015,HIV_pct_diagnosed,0.837,Rhode Island,RI
45,2015,HIV_pct_diagnosed,0.835,South Carolina,SC
46,2015,HIV_pct_diagnosed,,South Dakota,SD
47,2015,HIV_pct_diagnosed,0.878,Tennessee,TN
48,2015,HIV_pct_diagnosed,0.816,Texas,TX
49,2015,HIV_pct_diagnosed,0.847,Utah,UT
50,2015,HIV_pct_diagnosed,0.916,Vermont,VT
51,2015,HIV_pct_diagnosed,0.859,Virginia,VA
53,2015,HIV_pct_diagnosed,0.847,Washington,WA
54,2015,HIV_pct_diagnosed,0.866,West Virginia,WV
55,2015,HIV_pct_diagnosed,0.843,Wisconsin,WI
56,2015,HIV_pct_diagnosed,,Wyoming,WY
72,2015,HIV_pct_diagnosed,,Puerto Rico,PR
01,2016,HIV_pct_diagnosed,0.845,Alabama,AL
02,2016,HIV_pct_diagnosed,,Alaska,AK
04,2016,HIV_pct_diagnosed,0.84,Arizona,AZ
05,2016,HIV_pct_diagnosed,0.846,Arkansas,AR
06,2016,HIV_pct_diagnosed,0.86,California,CA
08,2016,HIV_pct_diagnosed,0.872,Colorado,CO
09,2016,HIV_pct_diagnosed,0.889,Connecticut,CT
10,2016,HIV_pct_diagnosed,0.875,Delaware,DE
11,2016,HIV_pct_diagnosed,0.861,District of Columbia,DC
12,2016,HIV_pct_diagnosed,0.847,Florida,FL
13,2016,HIV_pct_diagnosed,0.835,Georgia,GA
15,2016,HIV_pct_diagnosed,0.866,Hawaii,HI
16,2016,HIV_pct_diagnosed,0.946,Idaho,ID
17,2016,HIV_pct_diagnosed,0.859,Illinois,IL
18,2016,HIV_pct_diagnosed,0.831,Indiana,IN
19,2016,HIV_pct_diagnosed,0.836,Iowa,IA
20,2016,HIV_pct_diagnosed,0.859,Kansas,KS
21,2016,HIV_pct_diagnosed,0.845,Kentucky,KY
22,2016,HIV_pct_diagnosed,0.818,Louisiana,LA
23,2016,HIV_pct_diagnosed,0.85,Maine,ME
24,2016,HIV_pct_diagnosed,0.862,Maryland,MD
25,2016,HIV_pct_diagnosed,0.86,Massachusetts,MA
26,2016,HIV_pct_diagnosed,0.825,Michigan,MI
